tweet,label
2nd of april was international fact-checking day and to mark the occasion we held a twitter space with support from baraza media lab on the risks to elections information integrity in kenya factsmatter dumishaukweli,fact
@user @user sycophancy at the highest you are struggling to justify the fear of ruto by raila na bado si atoke kwa ballot basi,fake
well articulated sg it s high time youth be incorporated in leadership and governance ge2022uchaguzi wa amani,neutral
"good morning kenya, chief hustler leo atalala mpaka saa saba @user @user @user",neutral
ncic today met youth from diverse backgrounds who walked from eldoret to mombasa to preach peace ahead of the 2022 general elections chairman dr rev samuel kobia says the vijana bila ukabila initiative is a critical contribution to the commissions elections bila noma,neutral
@user @user @user do not for a second think having ruto on the ballot has given kalenjins an edge it s not ni bidii nq sera zake and that s what you people fail to understand or maybe you are clinging to the past in hoping to swing the vote to the left bu,neutral
mombasa county and kakamega county gubernatorial elections are you thinking what am thinking malala and mr sarai are just lucky bana kila county unataka kuwa kwa serikali,neutral
saa huu kila kitu unaambiwa chill elections ziishe,fake
and raila wanted to put this guy in his administration waongo,neutral
i didn't vote for william ruto but as a proud kenyan i have to go with with the will of the majority kenyans congratulations to the incoming mr president @user indeed we have to put kenya kwanza before anything else,neutral
@user @user @user @user kila mkenya ako na haki ya kuchagua anybody of his/her choice,fact
@user @user it was a very good session we talked politics and at some point they likened marriage to it wacha kwanza tufuate updates za elections as confusing as they are,neutral
@user and i don't see that doctored document being passed out kuzimia wako na maneno,neutral
2022 elections will be free and fair just like 2013 and 2017 ifikie agwambo,fake
@user @user propaganda imeganda proper kama hauna facts don t engage watu haujui,neutral
the truth sakaja will be on the ballot and definitely he will be the next governor nairobi county hii ingine ni siasa tumezoea thetruthmoment,fake
@user hii elections itatuonyesha mambo kidogo tu we will be taken back to geography class,neutral
whatever happened to mutua white house itabidi ame vacate,neutral
kinjeketile p_mwago walubengovich hii project labda after elections there was some delays hapa na pale from the dealer but if all goes to schedule volvo mbili ziko mafichoni,neutral
finally bana hii elections inafaa kuisha imenyonga pesa sana,neutral
elections bila noma team kenya,fact
they want a handshake and nusu mkate government,fake
when chebukati gave him all iebc passwords baba wasn t downjusticeiscoming peoplevschebukati,neutral
kumbe @user wamekasirika vile jubilee imeshindwa they have not shown anything about the kiambaa mna elections during the lunch time news,neutral
in the village people participate in elections from the nomination stage na watu wanaanguka pungulu,neutral
a proud moment for kenya that s until we start behaving like morons next year during the elections nani alidesign hizi outfit lakini eliud kipchoge messi olympics,neutral
anybody with contacts za mr chebukati chairman wa iebc please link me up ile amount ametangeneza hii time ya election anigawie tu 500 000k only that s enough for me kujipanga in life kuomoka ntajitafutia baadaye please abeg oooh,neutral
past tence who caused it is it not raira and uhuru the ones wenye walikua wanatafta kiti cha president ruto was not in the ballot box ni raira na uhuru so stop kuekelea ruto mauchafu,fake
today afternoon i took an initiative of mobilizing and engaging the youth to candaign and advocate for peaceful elections peace chandions we have chosen to be so grateful for the effort teamwork and cooperation and support elections bila noma ge2022 letpeacewin ,neutral
sasa at @user led by wnyakera wamejoin kenya kwanza i hope it doesn t complicate the matrix on irungu kang atas chances pale ballot hapo murang a,fact
@user wacha tutaona after elections,neutral
never felt so invested and; proud to perform a civic duty! @user umetekeleza wajibu wako,neutral
this cherere should stick to primary maths hii ya iebc this show the level of incompetency in some people,neutral
@user @user @user khui tutakula omena na ugali once the elections are over in shaa allah as we forge aheadthese things can still turn around untill we have a formal announcement by the commission,neutral
a beneficiary twice of elections rigging crying before time of weeping he will cry until he confesses what happened in the past rigging and why he thinks this time it is against him mimi mukiniona ni mtu wa kuibiwa kura kweli is crying interesting times indeed,fake
@user @user rigging iliisha kwa elections nani,neutral
dearpresudent uhuru kenyatta same way you saw it fit to do your final press brief in your local dialect neglecting the rest of the tribes in kenya is the same waynwe will reject your project on the ballot maliza uende,neutral
@user hapo umeongea vizuri kiongozi i hope maendeleo chapchap could have filed a candidate on yesterday s by-elections or let me assume your winning strategies will be used during presidential elections only,neutral
ni kama trump alicheat hizo elections,neutral
through tendasasa with support from denmarkinkenya together with the dcc kilifi north held a talk show at shungwaya broadcasting station on electoral preparedness peaceful elections in kilifi,fact
any luhya man voting and following ruto and uda is a traitor and should be rejected at the ballot it is a shame kuna mtoto wa cerelac @user and mtu wa kupigwa na bibi @user wanafwata huyu mtu wa roho chafu anayechukia waluhya ruto must be stopped @user,fake
@user chebukati has solomonic wisdom even when ballot papers were being brought some comm complained they are newcomers and you don t know their motive results are in portal server opened i love president uhuru for he has contained the country sasa tukanu,neutral
@user ni kama elections,neutral
@user @user @user @user we mcanada wacha kelele,neutral
madoadoa yaondolewe aje kiburi watawacha hawa we shal teach them a lesson on ballot ndio wajaribu @user send your mboiz to deal with hate mongers sahuu omogaka,fake
sisi kama roots party na agano party pia tuekwe humu election bila noma tusibleadndiowalead nairobi kenya,neutral
kenyans sasa hatutaongeza watu huu msimu wa elections,neutral
iebc choir are almost repeating songs juu wueh,neutral
ogarogenerali @user now that wsr is president let us preach peaceinkenyatusigange yaliyopitatugagange yajayo,fact
haha i never thought uk would endorse rao in his lifetime after elections rao na wsr watameet na wakunywe chai pamoja wewe ukihate,neutral
hizi elections nikama hakui hiyo date 9th i want to get over these madness,fake
@user @user nitatumia pesa on issues partaining to general elections 2022 and washing my hands after bathing,fact
@user baba are you coming to bomas,neutral
there he is h e governor elect @user straight out of county037 son of the soil hongera sana next week thursday it is,fact
war in europe has conveniently ended 3 weeks to the elections in kenya the war will resume after elections and the price of maize flour will go back up asante sana kamwana na baba for playing with our congosity,neutral
"even after tifa,mizani and all pollstars, sk macharia and his citize@user kenya and the deep state sold @user day in day out bado how many times will jakom be this unlucky",neutral
izi police brutality huanza time ya elections the day we will fight against it apo ndio tutaanza kusonga mbele niggas been there cheering govt officials mishandling other humans because they opposed the govt decisions,neutral
to my fellow azimio and baba supporters do not burn anything or demonstrate move on like nothing happened why raila had all the opportunity to win even if it meant to rig the elections but he didn t we should be mad at him not anyone else kondele miguna ledamakisumu,fake
@user @user @user @user hakunikosea ive done my assessment and ive made my choice,neutral
chebukati hananga chills na iebc staffs getting murdered ye bora achape job yake arudi home thats unfair he aint a leader,neutral
@user before general elections umeanza vitu zenye zitakuharibia,neutral
brothers from different races we re all our brothers keeper let s maintain peace life goes on after elections sherehe na iendelee your 5th is my 5th too @user @user ,fact
in whatever happens during this coming elections naomba kusikuwe na any handshake we need a proper opposition to keep the government in check,neutral
good evening guys how many days to general elections mimindiokusema,neutral
sasa leo ni game tutawatch ama tutafuata elections,neutral
@user @user @user ruto will never be president of kenya your own words shenzi! shenzi! shenzi! let me remind you that your days at the helm of cotu are over shenzi!,fake
william ruto the kenya kwanza presidencial candidate has shown his commitment to maintain peace before and after elections because he values kenya formniruto,neutral
equal opportunity for all during a voting process is paramount exercising your democratic right is your priority ge2022uchaguzi wa amani,neutral
"@user @user ruto still at it ata wakitoa hio 10k votes when god says yes, no man can say no",neutral
kisumu west base hangout is on as the ge2022 gets nearer we are upscaling efforts to rally young people to take up their democratic rights by turning out in large numbers on 9th august 2022 na rieng ya formnikuvote as the mantle bearers of the mbogiyaamani @user,neutral
let s make voting the right leaders of integrity and accountability our sole responsibility ge2022uchaguzi wa amani,neutral
hawa kuzimia waliambiwa na ruto wakitaka waeke oburu odinga as iebc chairman wakasema watu wakate miti sugoi sai wanalia wakienda supreme court junet kibra koome uganda,neutral
apart from anne waiguru nikama everybody else ame concede defeat,fake
@user umeona vile imekua noma to rig elections,fact
the kenya kwanzaa brigade has resulted to unorthodox means to win the elections this we strongly condemn katakutapeliwa,fake
@user maoni hayakataliwi lakini hutupiliwa mbali had he been that hateful to kikuyus he wouldn t have stood with uhuru throughout the two elections would you mind swallowing your pride please,neutral
if ever there was anyone in this world angling hoping and praying for a petition in the presidential elections it is this sinia counsel,neutral
peace kenya ni yetu na sisi ni wakenya tudumishe amani kabla wakati wa na baada ya uchaguzi kenya tudumisheamani peace peacefulelections 2022elections proudkenyan elections peaceful peaceandlove electionske kenyan ballot letsvotepeacefully,fact
fagia wote wachana na 2 horsesbado kuna 36 donkeys on the ballot votethemout,neutral
we also met the @user elections appeals board as well as the movements 47 county co-ordinators hakikatutaweza,neutral
this is in icc after william ruto led kalenjins in referring to kikuyus as madoadoa after the 2007 elections drums of war are beaten silently god help kenya rip kiambaa victims wakalenjintumejipanga buzeki mishra junet gideon moi kuttuny mithika linturi itumbi eldoret,fact
@user for goodness sake this guy should have just gone to the ballot bwana the guy speaking ni kama alitaka waende njia tofauti,neutral
@user woi woi woi someone who could not handle part elections tuulize sisi odm and we will tell you who ababu is but as our sg @user said mkichukua musalia thank you kwa kutuondolea,neutral
@user @user mimi kwanza natafuta tender za elections mimi,neutral
huko azimio communication center hii ndo form,neutral
unajua sahi mkiambiwa elections ni kesho mtamake decisions zile mlifanya 2017,neutral
a whole elected governor anaulizwa his thought on postponment of elections in the county and what it meant for his candaign and what he can say is this was meant to rig raila oding votes in his stronhold i swear these sycophant niggas bore me to death jesus,neutral
buana when you here comrades must enjoy this is the case happening at the nairobi region youths dialogue the best place to be for now @user election bila noma,neutral
come august 2022 elections wewe kama mkenya unachagua gani,fact
kenyans if he doesn t deliver credible elections itabidi akule rungu we do not entail life and decisions of kenyans bein played with on 9th of august,neutral
@user @user @user @user my friend i can t argue with academic dwarf you know nothing about kenyan history sit your dirty ass down and meet us on the ballot nonsense kitaeleweka,neutral
@user nitacheka mpaka after elections,neutral
pork loading mungu mwanifu siku zote @user kipmurkomen segorfred,neutral
weh iebc imesema shikeni,neutral
@user @user elections ilifanywa when we were not informed,neutral
@user @user @user mimi ninaaaanika hiyo bei ya unga imeshuka tuonane after elections @user,neutral
@user @user lakini unakuanga mjanja kiplani,neutral
it is our civic duty to register as voters and vote in elections proff chacha nyagoti changamkia vote yako,fact
it s 61 days to 2022 general elections to end martharao sababu na chagua ruto kenya kwanza pesa mfukoni,fact
@user but as it is now the kikuyus have paid their debt in the 2022 elections hamna deni tena you are free,fake
upon further inspection the pickup was carrying marked ballot papers in favour of azimio candidates kura za ruto hazitaibiwa,fake
sakaja may be on the ballot and in case he wins he will be ousted within the first year wazee kama sisi huona mbali mark this tweet,fake
@user since william ruto won elections against all odds utapata mkale,fact
so elections ya jkuso ilikuwa inakaribia na kulikuwa na mse flani anaitwa kapush alitaka hiyo kiti ya enta nakumbuka huyu bazenga juu kapush alikuwa mtu wa watu cando yote ilikuwa inamtambua mbaya na madem nao walimtambua vinoma hakuna mse angemtishia hiyo kiti,neutral
what does he mean by constitutional means former pm raila odinga anapanga maadamano at some point he will not accept an unfavorable verdict from the supreme court to him processes esp elections can only be fair when he emerges victorious,fake
i m trying to contemplate how strong will opposition leader william will after august elections ataweza kuitisha maandamano na watu waende kweli has he even sniffed the tantalizing aroma of the teargas asking for a friend,fake
si hii mambo ya elections iishe yani ata ukiingia whatsapp status ni kama una watch tu news aargh,neutral
@user @user @user this time hakuna handshake no nusu mkate no nothing just the way you are,neutral
but elections were nullified due to irregullarities ama,fact
now that elections zimeisha and we are not supreme court lawyers iebc bloggers like everyone else on the tl wacha tuingie uganda rwanda na juba tutafute unga,neutral
@user does not deserve to deputies @user in 2022 elections he is kigeugeu with selfish interest,neutral
for how long will we play fair when they play rough who benefits when elections are not free and fair can we keep watching the same clips since 2007 we demand baba to be rigged in this time enough is enough,fake
@user @user under baba darlin i promise biz will flourish hata wewe umeona for the last 10years vile uhururuto wametukula kesho anew dawn with raila,neutral
martin macharia explain the reaction after election amesema comrades walidumisha amani comrades wameamua amani siku zote ncic kenya swedenkenya@user kisiuniofficial tudumishe amani comrades letpeacewinelection bila noma,fact
@user @user @user takaungu hawajapiga kura ballot papers ziko nyumbani kwa chief,fake
@user @user @user @user ndio utajua god isn't bought nobody owns him,neutral
nahashonkimemia buana bro how did it end up in the official iebc portal,neutral
@user hii kitu ilienda let's move on congratulations @user,fact
emali youth sensitization on peace during elections we have just wrapped up the successful engagement in makueni mbogiyaamani youthsforpeace myvotemyvoice makueni ,fact
tanzanias ugandans suprised by transparency in kenyan elections zero blackout inawewezekanaje,neutral
curfew ni nini aki na vile your leaders wana candaign ni kama elections ni december,neutral
@user @user wewe ndio ulidanganya ruto wakati wa by elections,neutral
elections imefanya nsahau world cup iko around the corner,neutral
@user boss wacha kutupima bona agents both have signed 7th august elections was on 9th august ama niko nchi ingine hut up your mouth mtu akona fuliza doesn t have right to talk listen to live ,neutral
the truth is kalonzo musyoka has saved us ametuokolea jahazi ni hayo tu kwa sasa i don't want to imagine how it would have been if he joined the other side thank you man stevo you delivered,neutral
i ll be running for the women representative seat kirinyaga county for the august elections 2022 as an independent candidate wamamaz mbele pamoja,fact
power to effect change includes power to ensure peaceful co-existence even with divergent political opinions let us maintain peace before during and after 9th august kenyan elections elections bila noma forumciv forumcivhubesa swedeninke thewajibuwetu namunyak_koini,fact
"as we keep on celebrating on the elected president,let's know that you know the president but he doesn't know you tupendaneni na tumaintain peace",neutral
william ruto and johnson sakaja will be on the ballot and will win the election kuna jamaa flani sahii amechoma na ni mlevi anaumia,fake
@user lakini hii ilikuwa siku ya red bull hahaa siku ya mudosi wa elections tulikuwa intercon,neutral
u think it s by accident uhuru playing his cards well to make hustler s choice president mapema uhuru will vote ruto in the ballot n endorse him indirect ,fake
so far aliiroba will face no serious opponent in the forthcoming general elections aliiroba only waits to be sworn in as the 3rd senator for mandera county aanze kupanga kazi sasa @user @user @user @user,neutral
elections are not won by who shouts the loudest it is won by numbers shenzi vo9mz9iwsg,fact
can the dissenting iebc commissioners hire a pr consultant juu sijui wanasema nini they appear more confused each time they call a presser,neutral
@user what works for you mr dp and your party might not necessarily work for others it s not a definite science exandle it didn t work for you in western neither did it in taveta and the story will be worse in a general elections utajua hujui,neutral
kwani hamkuwa cando muone elections za sonu now elections za huko nje in the same thing only the stakes are higher,neutral
@user @user @user @user @user @user you're quick to tweet not realizing that at those percentages theres no winner it's a run off tuliza and be patient,fake
@user @user @user i was surprised your mother ran for a political seat and lost on an odm ticket in these elections nyinyi ni zile families zimejipanga with either side,neutral
try to extend or prolong the 2022 general elections try try hapo sasa hon moses kuria,neutral
well in @user on mimi mkenya thats working to bring multiple stakeholders across civil society media government private sector diplomacy and religious leadership to work towards social cohesion and encourage issues based candaigning in the 2022 kenyan elections,fact
i bet we already know who can make the best leaders of this country shida hukua hapo kwa elections tu,neutral
cotu sec gen francis atwoli should be checked after every one minute he always brag on tv and praising raila odinga as he demean william ruto now the citizens have spoken through the ballot kateni miti western iebc,neutral
kuirab uhuru will lock everything kwanza vile ame lose by elections na vile mna mtukana,fake
@user @user yy hutumia hii jina muthoni time ya elections,neutral
juliana cherera and the 3 rebel iebc commissioners now throw raila under the bus as they change tune on what exactly happened at bomas took baba is toast via thekenyanpost,neutral
@user @user i am beginning to think all these tanga uda fellas are just dumb pics they post like this one was right after elections were annulled by court and new date set so uhurruto went back to candaign i remember it was raining that day after redone e,neutral
@user candaign monies next importation window kazi kwa vijana is reintroduced just a few months to elections,neutral
chilobae will ensure no vote counts in aug 2022 elections i guess with all this silence simba1is keen on not vacating power na hakuna kitu mtado he s the military pocketed that s how confident this regime is when planning for the coming elections,fake
@user nilimalizana mambo ya elections nikasema wacha nirudi,neutral
"this is the perfect moment to know the loyalty of president uhuru kenyatta to raila odinga was uhuru a true baba supporter or ilikuwa kiki za media we've already watched what happened in mt kenya, how things change william ruto grabbed those numbers",neutral
@user @user mathenge holding brief for githu muigai for iebc sawasawa kanzo,neutral
@user regular programming itarudi after elections,fact
@user @user @user @user @user @user @user @user @user @user @user you still continue with your holier than thou attitude pole sana the truth is the people you insult wsr and rg will win in aug 2022 can take this to the bank,neutral
@user @user two months to elections after 2 terms,neutral
during elections and in 2022 mombasa residents still feel the same we urge politicians to tread carefully on the subject we further call on security authorities to take note of land issues and respond effectively to diffuse and land issues reported to them forhaki,neutral
"wadau, i thought tulisema roho ni ya kupiga damu inafanya nini kwa siasa",neutral
elections all give me this hard time with my family aki mm sijui nitakua nikifanya nn wakati wa elections,neutral
mmeona venye honoscarsudi ameshuka decision2022 bomas iebc,neutral
wanjigi bado ako kwa ballot ama what was that hashtag,neutral
@user school presidential elections are fast approaching im now ready to take over the leadership role and lead the students to new heights wacha sasa nifungue candaigns officially next week,fake
@user @user @user @user milk has already been spilt hatuwezi blame elections while doing nothing before 2022 ifike naweza entrust dere na gari lakini nikirealise ni mcareless nazusha si kungoja hiyo stage ingine ndo nishuke i might even die before i get t,neutral
kuna accounts nashangaa zitakua zinatweet nini after elections,neutral
@user assmio chief advisor - prof mwitu has reached dead end boycotting elections is the only available option,fake
@user iko kwa budget ya iebc under entertainment,neutral
wmmartha tena kwani was it the responsibility of kenya kwanza or iebc to hire agents for them shida yao hiyo,neutral
anyway sina mtu wetu statehouse back to work tomorrow bills won't pay themselves,neutral
looking for mille odhiambo tell uhuru kinyasa aka mille odhiambo elections is next year,neutral
sexual and gender-based violence during elections has dire consequences on survivors if left unresolved it worsens over time and will affect the participation of women in electoral processes moving forward yw4a endsgbv@user @user inuamamamjane@user,fact
maisha inakushaft uku kanairo alaf bado unaenda kupanga line kuingia kwa jav like kiambu niggas during elections,neutral
desmondtutu6 dkithandi but still doesn t answer juu if images from iebc was hacked and change but zilifanana kivipi na zile hardcopies ro walipelekwa bomas that s what judge was asking literally from the day that accusation came up we all started asking ourselves how,neutral
once we go the nullified way he will again say referee chebukati atoke the song will be again november no elections,fake
@user makasiriko @user uhuraila administration wameamua vita na bodabodas riders insecurities today but must avoid violence to kenyans towards elections,neutral
@user @user after elections atajifanya hajui kuendesha bike,fake
you and your team of volunteers did a splendid job which is highly appreciated by the countless of folks who relied on your timely updated tally that was detailed and comprehensive the final iebc figures speak loudly to the accuracy of your excellent work asanteni sana 0ofqj5gjjh,fact
larry mamdomo could have said kenyans have had a peaceful elections but he decided its boring coz people did not fight smh yaani he was reporting live from kisumu hoping guys would fight so that he could have Ã¢â‚¬Å“contentÃ¢â‚¬Â for cnn to show the world sad,fake
let s join the walk on 21st may 2022 i confirm attendance elections bila noma @user @user @user @user,neutral
hivi tuseme raira hajai fika bomas kuchukua results zake for 5 elections,fake
the uwiano platform for peace has just been re launched during the inter-generational dialogue between the youth and the elders election bila noma let peace win ncic kenya,fact
oleitumbi @user endelea kudanganya ruto kabisa after this election please get some skills and expertise so that you can a real job with well defined job description,fake
@user raila untamed is a pr disaster now that junet has been muted who will ensure baba speaks as per script his comments about the two gubernatorial elections is extremely provocative,neutral
hizi killings tukielekea elections zii hukua kama ni sacrifices ndo hao wapate viti because surely,neutral
@user just a little mischief from iebc but ruto won zoea rais omuga,fact
people think we won t have elections in 2022 kama watapostpone then tutashikana mashati ile noma sana banaa upuzi ndio sisi hapan taka,neutral
naivashayouthpeacedeclaration our mothers sisters and children are the most affected during the unrest as youths we choose peace now during before and after elections elections bila noma naivashayouthpeacedeclaration ncic kenya dci kenya @user ctp_kenya ipoa_ke 2h4pidtfpv,fact
hello sir @user hapa narok east tunapeperusha kiongozi @user hadi ballot hello kenyakwanza ,neutral
@user @user @user thank god for this pandemic it has given us andle time to pay attention to things we otherwise wouldn t year kwa ballot ndio tuta level the ground,neutral
@user eti umesema the new governors will deliver and have sth to show home at the end of the day i m sure you ve landed a few minutes from planet mars @user this is the same kenya in the last few elections after the constitution 2010,neutral
no need of wasting tax payers money with elections just swear in baba azimiolaumojamovement azimiolaumoja jubileenisisi kenyanspoll baba @user inawezekananababa,fake
@user @user @user mm nataka jenerali arudi home,neutral
azimio has been working to lose the upcoming elections on all fronts igathe can t deputise wanyonyi kabisaa ,fake
@user iebc sawa sawa azimio journalist,neutral
the peace and tranquility our country is enjoying right now even as we await for scok decision is immeasurable kenya ni nchi yanguelection bila noma @user ncic kenya,fact
@user @user @user @user sometimes it is better to do research on some matters or get a book and keep self busy ksiswarmz beiyajioni iebc,neutral
hii elections imefanya watu wengi wako na tweets content,neutral
kenya police giving very contrasting statements about different happenings and occurrences having had a history of pev as a country this is worrying alot hoping the elections will happen peacefully and we transition peacefully also tusibleed ili watulead,neutral
what s with the media slowdown why aren t they showing the results anymore me thinks something fishy is going on here i believe they know who has won the elections they are just dragging their feet acha tungoje,fake
these guys did the job in 2013 17 and now its a reward time they have been recalled to fix the 2022 elections this country is in the hands of few if you ask me ikona wenyewe the comeback of chiloba should wake us all,fake
@user ukishinda nirudishie badge boss yangu,neutral
robertalai oleitumbi @user sisemi kitu waiting for the freedom to arrive,neutral
alafu tweeps tupost vitu positive about the upcoming elections,fact
i think moving forward we should have a ministry dealing with matters peace so that we can deal with this once and for all @user election bila noma,neutral
to the kenyan elections fabrizio romano good night ukilala lala salama,neutral
as we edge to the tail end of the elections i would like to appreciate the efforts of one its been vigorous but you lived upto the challenge hongera,neutral
sasa kulisha iebc commissioner keki ni kitu ya kukasirikia mtu jameni,fake
good morning the biggest indicator that this iebc and chebukati as it s chair have messed kabisa is the fact that we have multiple by-elections in the middle of an ongoing general election process the ink is still on our fingers,neutral
haha judiciary sasa ni ya uk elections next year ni wewe,neutral
it seems the system is not working for fernandes barasa in kakamega gubernatorial elections aye fcpa stop crying it is earlier buana we ve registered very few voters so far i don t think cleophas malala is leading since the voting process is still underway let s wait and see,fact
kenya kwanza side believes elections can only be won by rigging that s why they want to steal victory from abdulswamad nassir pigeni huyo mkora wa kiambu vizuri,fake
@user @user @user anayesema nalia ndo ywalia vizuri president erect will remain to only be erected by the bald headed old fool chairing the iebc,neutral
you realize that youths are the most likely to benefit from peace peaceful young people contributes to development of a country since they are in a peaceful environment election bila noma 5p1rxttf5y,fact
3: free fair and democratic multi-party elections 4: a willingness among nations to Ã¢â‚¬Å“pool sovereigntyÃ¢â‚¬Â on political and economic issues 5: developing the capacity to manage economic power imbalances which will help avoid unnecessary competition and conflict inawezekana,fact
@user kumbe wisdom sio masomo ati now they want to build new kenya for our children kenya will be there after elections that is not news but we seriously need a patriotic and visionary leader not a politician,neutral
@user @user elections bila noma we go to elections to choose our leaders not to stir turmoils peace love and unity should always be our core values,fact
at least jayden leaves knowing kuyos hate the f out of him like madharau hate like we will show you who we are kind of hate like we also hate your mama ni vile tu she was not on the ballot like we hate your existence like hatukupendi hata kidogo 6wq2l0fjll,neutral
@user ukiipata update pass it some of us want free and fare elections not just for 2022 but also 2027 and 2032,fact
the whole deep state were binge drinkers bana sasa saa ngapi wangejua ata ballot boxes have arrived in kenya in which they were caught off-guard,neutral
@user @user westlands tumetaka anga mungu yupo na anatupenda kenya will prevail and prosper even she enters a new phase,fact
@user @user apana ye alikua anapinga uliam before elections sai anaomba kazi,neutral
yaani ruto just won the elections hivo tu,fact
@user is uhuru in the ballot,neutral
sakajajohnson hapo bila tie looking all relaxed and casual,neutral
unga prices will go down today then after elections they raise it then waendelee kublame ukrainewar na covid19 hizo tactics zenu tunazijua kuna mzee anapigiwa ndebe hapa,neutral
@user elections is not a matter of life death and we shall always have winners losers whoever wins ua ego will be bloated tortured for a while then booom you be buying ngata 150 nothing will change halafu utarudi hapa tu mwa hii app ukipiga nduru rememb,fact
@user ukombozi is the statement how i pray that you be on the ballot to show show em the way mkuu,neutral
@user that is where you go wrong mheshimiwa elections are different from nominations please,neutral
@user @user sasa wewe si ubakie na werevu upeleke kwa baba na amani bila matusi learn to respect peoples opinions and choices its something simple called m a t u r i t y exercising it wont tire ur brain my fren we must live together after elections wacha ,neutral
the same podium which he was humiliated is the same podium he will be announced as the winner mzee wa vitendawili na kamwana though it was the perfect thing to do see it now,neutral
"asante sana @user for announcing @user , rigathi , wetangulam , musaliamudavadi , dralfredmutua as the winners asanteni @user twende statehouse ruto wooooooooooooncongratulations wsriebcsupreme courtbomas",fact
elections na internet iko,neutral
nyinyi ndio mtadetermine nani atakuwa president - motifdidon message to kenyans ahead of the general elections remember peace begins with you pulsecares elections2022,fact
the supreme court s ruling does not only lock out sonko from the mombasa gubernatorial election it technically knocks him out of all future elections who feels woiyee for sonko,fake
i don t think so alafuwewe ndo utakuaumebeba ile panga kubwakabisa after 9thaugust unataka kuchinja mwenzakona tuko classmoja mimi sina placeingine nawezatorokea so pliz let usremain peacefulafter elections railaodingaama rutohakujui wala hanijui yeyeatakua,neutral
i really want to comment on the 0 01percent issue but hesabu ilinishinda,neutral
@user @user @user @user @user i wouldn t say that he s the deputy president of kenya and deserves that respect until uhuruto wapeane the sword to the next president of kenya the one whom is known by god sio sisi hio yetu ni porojo tu other manenos atajua ,neutral
why do we print money locally but when it comes to ballot papers we seek services abroad with more security features than our local currency hatupangwingwiwajinganyinyi nairobi ,neutral
to our brothers and sisters from nyanza the people of rift valley and mt kenya will start moulding their leadership for 2032 elections immediately wchebukati declares @user win if you ever wanna win this thing start now safari ya kesho upangwa leokenyadecides2022,neutral
@user @user @user @user rigathi hio ni lazima mr prezzo,neutral
@user baba si hapa ulikuja tu kuchapa roundi though unajua gideon moi hawezipatikana at the kenyan ballot box,fake
acha twende bunge la mwanachi pale nje ya city hall leo tuka analysse jamhuri day na 2022 general elections,fact
@user @user wewe ni wa odm nyamaza ungoje general elections next year you might not see parliament again,neutral
"we are busy tallying, where abouts of davis chirchir or itumbi are non issue to us our attention won't be distracted by side shows of @user and sons udaku company this time round iebc servers is out of bound to chirchir, this is not 2017",neutral
@user tangu siku ile orengo alimadvice raila kuwa asitegemee uhuru kwa 2022 elections jinsi anavyomtegemea kwa bbi bali ashughulike kwa kuomba kura kama vile ruto anavyoomb kwa ground i think hapo ndo alianza kugo missing,fake
ama iebc iache tuskize hiyo choir hadi kesho hii choir inaboo kwendeni huko rerun atwoli,neutral
elections should not be creating fear among citizens kila mtu anaenda nyumbani bana,fact
@user well said hapo kwa women have finally found their voices iko mbele kabisaaaa,neutral
@user @user kuhusu kifo ya yule jamaa alimadwa iebc ama,neutral
watu wa iebc msidhani hatujui hamjaoga for 2 days 16hrs na hata leo sioni,neutral
supreme court rejects application seeking to strike out attorney general and iebc commissioners from presidential petition @user tulia mpangwe nani,fact
wata mkatamkata next week aende uganda after elections,fake
mike sonko has been on ktn and he says that he does not support raila karua ticket sonko also says that if mbogo s name is not on the ballot come august then he will throw his support behind hassan omar jambo @user karibu sana mheshimiwa,neutral
@user but vile wanaisema sema hivi in public sidhani ni the real thing the real thing huwa haisemwi furthermore you don t show your line up to the enemy before elections,fake
mappingkenyagreen by creating more informed voters through voter education ge2022 elections bila noma,neutral
we got a chance to hear from mkaigwa from nendo insights eric mougendi from meedan and alphonce shiundu from africacheck as they share their views and insights on misinformation and elections the conversation was moderated by iam_wanjiru factsmatter dumishaukweli,neutral
not leaving youths behind youth voter education ge2022,neutral
yani some places you only hear during elections kacheliba ni wapi,neutral
ile jam ya kawaida friday jioni haiko nikakumbuka kumbe hawa wayahudi wameenda naivasha mkae huko mpaka elections iishe,neutral
@user @user @user yes coz the other votes are in a basket and on 9th they will just open the basket and pour the votes in the ballot boxes,fake
@user nangoja hizi elections ziishe uanze kutweet sense,neutral
elections shall come and pass but we re here to stay i stand for peace lindaamani formnipeace,fact
kuna shida pale iebc announce the results even if it s stolen we don t care,neutral
@user deputy president utaionea viusasa you are the best candidate in the wrong team in the wrong elections,neutral
mlidanganya watu last elections ati kabogo ndiye alieka street lights kwa bypass,neutral
@user it was joy listening to him while he asked why does unga prices to e rise during elections it s no joy listening to that question from somebody who has contested presidency four times the sitting president at the constitutional retirement and those ,neutral
kenyan presidential elections hizi mashida zilianza tu 2007,neutral
@user after elections they will be replaced hizi zinaenda nairobi mombasa,neutral
the police service motto reads: utumishi kwa wote when translated to english this means service to all read full article here pulseopinion,fact
@user strategically it wont work for baba if either of the aforementioned men will go to the ballot and above it all odm jubilee coalition will disintegrate fall apart and die same day their amalgamation,neutral
nairobi naona tukijua president before governor @user,fact
at least sauti ya mathe imenirudishia appetite,neutral
sucroseoloo kikuyus have learnt the hard way baba to the ballot,neutral
